id_mesure,id_temps,id_localisation,id_polluant,id_pays,date_complete,annee,mois,jour,semaine,trimestre,saison,id_station,nom_station,nom_ville,admin_name,nom_pays,eco_iso3,continent,latitude,longitude,population,code_polluant,nom_polluant,categorie,unite,impact_sante,valeur_pollution,PM25_EXPO_WB,GDP_PC_USD,URBAN_PCT,RENEWABLE_PCT,FOSSIL_PCT,POP_TOTAL,PM25_ABOVE_WHO,ELEC_COAL_PCT,CO2_PC
50030,2739,2669,1,3,2023-07-01,2023,7,1,26,3,Été,10608,E6 Alna senter,Oslo,Oslo,Norway,NOR,Europe,59.925559999963816,10.850367000358071,709037.0,PM2.5,Particules fines PM2.5,Particules,µg/m³,Pénètre profondément dans les alvéoles pulmonaires. Risque cardiovasculaire et respiratoire grave.,4.165,,87497.218,83.0719,,0.0,5519601.0,,0.0955,7.5375
50031,183,2670,5,3,2016-07-01,2016,7,1,26,3,Été,10610,Karpdalen,Kirkenes,Troms og Finnmark,Norway,NOR,Europe,69.65617,30.42147,3531.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",0.304,6.2306,70867.361,81.68,57.7,0.0,5234519.0,2.0343,0.098,9.0498
50032,548,2670,5,3,2017-07-01,2017,7,1,26,3,Été,10610,Karpdalen,Kirkenes,Troms og Finnmark,Norway,NOR,Europe,69.65617,30.42147,3531.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",0.33,6.5216,76131.8384,81.97,58.9,0.0,5276968.0,2.0438,0.1244,8.984
50033,913,2670,5,3,2018-07-01,2018,7,1,26,3,Été,10610,Karpdalen,Kirkenes,Troms og Finnmark,Norway,NOR,Europe,69.65617,30.42147,3531.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",0.387,6.6961,82792.8427,82.2452,58.9,0.0,5311916.0,,0.121,8.7803
50034,1278,2670,5,3,2019-07-01,2019,7,1,27,3,Été,10610,Karpdalen,Kirkenes,Troms og Finnmark,Norway,NOR,Europe,69.65617,30.42147,3531.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",0.313,6.3812,76430.5889,82.4936,59.8,0.0,5347896.0,,0.1208,8.4793
50035,1644,2670,5,3,2020-07-01,2020,7,1,27,3,Été,10610,Karpdalen,Kirkenes,Troms og Finnmark,Norway,NOR,Europe,69.65617,30.42147,3531.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",0.303,6.0559,68340.0181,82.703,60.9,0.0,5379475.0,,0.1173,8.1249
50036,2009,2670,5,3,2021-07-01,2021,7,1,26,3,Été,10610,Karpdalen,Kirkenes,Troms og Finnmark,Norway,NOR,Europe,69.65617,30.42147,3531.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",0.301,,93072.8925,82.8613,61.4,0.0,5408320.0,,0.1216,8.2147
50037,2374,2670,5,3,2022-07-01,2022,7,1,26,3,Été,10610,Karpdalen,Kirkenes,Troms og Finnmark,Norway,NOR,Europe,69.65617,30.42147,3531.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",0.218,,109269.5206,82.9564,,0.0,5457127.0,,0.1077,7.9799
50038,183,2671,5,3,2016-07-01,2016,7,1,26,3,Été,10628,Vollgata,Sarpsborg,Viken,Norway,NOR,Europe,59.27900000010232,11.12216999985426,54678.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",0.374,6.2306,70867.361,81.68,57.7,0.0,5234519.0,2.0343,0.098,9.0498
50039,548,2671,5,3,2017-07-01,2017,7,1,26,3,Été,10628,Vollgata,Sarpsborg,Viken,Norway,NOR,Europe,59.27900000010232,11.12216999985426,54678.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",0.366,6.5216,76131.8384,81.97,58.9,0.0,5276968.0,2.0438,0.1244,8.984
50040,913,2671,5,3,2018-07-01,2018,7,1,26,3,Été,10628,Vollgata,Sarpsborg,Viken,Norway,NOR,Europe,59.27900000010232,11.12216999985426,54678.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",0.37,6.6961,82792.8427,82.2452,58.9,0.0,5311916.0,,0.121,8.7803
50041,1278,2671,5,3,2019-07-01,2019,7,1,27,3,Été,10628,Vollgata,Sarpsborg,Viken,Norway,NOR,Europe,59.27900000010232,11.12216999985426,54678.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",0.447,6.3812,76430.5889,82.4936,59.8,0.0,5347896.0,,0.1208,8.4793
50042,1644,2671,5,3,2020-07-01,2020,7,1,27,3,Été,10628,Vollgata,Sarpsborg,Viken,Norway,NOR,Europe,59.27900000010232,11.12216999985426,54678.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",0.25,6.0559,68340.0181,82.703,60.9,0.0,5379475.0,,0.1173,8.1249
50043,2009,2671,5,3,2021-07-01,2021,7,1,26,3,Été,10628,Vollgata,Sarpsborg,Viken,Norway,NOR,Europe,59.27900000010232,11.12216999985426,54678.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",0.237,,93072.8925,82.8613,61.4,0.0,5408320.0,,0.1216,8.2147
50044,2374,2671,5,3,2022-07-01,2022,7,1,26,3,Été,10628,Vollgata,Sarpsborg,Viken,Norway,NOR,Europe,59.27900000010232,11.12216999985426,54678.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",0.332,,109269.5206,82.9564,,0.0,5457127.0,,0.1077,7.9799
50045,2739,2671,5,3,2023-07-01,2023,7,1,26,3,Été,10628,Vollgata,Sarpsborg,Viken,Norway,NOR,Europe,59.27900000010232,11.12216999985426,54678.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",0.28,,87497.218,83.0719,,0.0,5519601.0,,0.0955,7.5375
50046,183,2672,5,3,2016-07-01,2016,7,1,26,3,Été,10671,Holta,Grimstad,Agder,Norway,NOR,Europe,58.25602000022778,8.35935000033461,13304.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",0.29,6.2306,70867.361,81.68,57.7,0.0,5234519.0,2.0343,0.098,9.0498
50047,548,2672,5,3,2017-07-01,2017,7,1,26,3,Été,10671,Holta,Grimstad,Agder,Norway,NOR,Europe,58.25602000022778,8.35935000033461,13304.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",0.321,6.5216,76131.8384,81.97,58.9,0.0,5276968.0,2.0438,0.1244,8.984
50048,913,2672,5,3,2018-07-01,2018,7,1,26,3,Été,10671,Holta,Grimstad,Agder,Norway,NOR,Europe,58.25602000022778,8.35935000033461,13304.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",0.299,6.6961,82792.8427,82.2452,58.9,0.0,5311916.0,,0.121,8.7803
50049,1278,2672,5,3,2019-07-01,2019,7,1,27,3,Été,10671,Holta,Grimstad,Agder,Norway,NOR,Europe,58.25602000022778,8.35935000033461,13304.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",0.409,6.3812,76430.5889,82.4936,59.8,0.0,5347896.0,,0.1208,8.4793
50050,1644,2672,5,3,2020-07-01,2020,7,1,27,3,Été,10671,Holta,Grimstad,Agder,Norway,NOR,Europe,58.25602000022778,8.35935000033461,13304.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",0.415,6.0559,68340.0181,82.703,60.9,0.0,5379475.0,,0.1173,8.1249
50051,2009,2672,5,3,2021-07-01,2021,7,1,26,3,Été,10671,Holta,Grimstad,Agder,Norway,NOR,Europe,58.25602000022778,8.35935000033461,13304.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",0.23,,93072.8925,82.8613,61.4,0.0,5408320.0,,0.1216,8.2147
50052,2374,2672,5,3,2022-07-01,2022,7,1,26,3,Été,10671,Holta,Grimstad,Agder,Norway,NOR,Europe,58.25602000022778,8.35935000033461,13304.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",0.234,,109269.5206,82.9564,,0.0,5457127.0,,0.1077,7.9799
50053,2739,2672,5,3,2023-07-01,2023,7,1,26,3,Été,10671,Holta,Grimstad,Agder,Norway,NOR,Europe,58.25602000022778,8.35935000033461,13304.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",0.261,,87497.218,83.0719,,0.0,5519601.0,,0.0955,7.5375
50054,183,2673,4,3,2016-07-01,2016,7,1,26,3,Été,10692,Zeppelinfjellet,Svolvaer,Nordland,Norway,NOR,Europe,78.90668999996791,11.888989999583886,4686.0,O3,Ozone troposphérique,Gaz,µg/m³,Formé par réaction photochimique. Réduction de la fonction pulmonaire.,6.097,6.2306,70867.361,81.68,57.7,0.0,5234519.0,2.0343,0.098,9.0498
50055,548,2673,4,3,2017-07-01,2017,7,1,26,3,Été,10692,Zeppelinfjellet,Svolvaer,Nordland,Norway,NOR,Europe,78.90668999996791,11.888989999583886,4686.0,O3,Ozone troposphérique,Gaz,µg/m³,Formé par réaction photochimique. Réduction de la fonction pulmonaire.,5.921,6.5216,76131.8384,81.97,58.9,0.0,5276968.0,2.0438,0.1244,8.984
50056,913,2673,4,3,2018-07-01,2018,7,1,26,3,Été,10692,Zeppelinfjellet,Svolvaer,Nordland,Norway,NOR,Europe,78.90668999996791,11.888989999583886,4686.0,O3,Ozone troposphérique,Gaz,µg/m³,Formé par réaction photochimique. Réduction de la fonction pulmonaire.,6.408,6.6961,82792.8427,82.2452,58.9,0.0,5311916.0,,0.121,8.7803
50057,1278,2673,4,3,2019-07-01,2019,7,1,27,3,Été,10692,Zeppelinfjellet,Svolvaer,Nordland,Norway,NOR,Europe,78.90668999996791,11.888989999583886,4686.0,O3,Ozone troposphérique,Gaz,µg/m³,Formé par réaction photochimique. Réduction de la fonction pulmonaire.,6.064,6.3812,76430.5889,82.4936,59.8,0.0,5347896.0,,0.1208,8.4793
50058,1644,2673,4,3,2020-07-01,2020,7,1,27,3,Été,10692,Zeppelinfjellet,Svolvaer,Nordland,Norway,NOR,Europe,78.90668999996791,11.888989999583886,4686.0,O3,Ozone troposphérique,Gaz,µg/m³,Formé par réaction photochimique. Réduction de la fonction pulmonaire.,4.941,6.0559,68340.0181,82.703,60.9,0.0,5379475.0,,0.1173,8.1249
50059,2009,2673,4,3,2021-07-01,2021,7,1,26,3,Été,10692,Zeppelinfjellet,Svolvaer,Nordland,Norway,NOR,Europe,78.90668999996791,11.888989999583886,4686.0,O3,Ozone troposphérique,Gaz,µg/m³,Formé par réaction photochimique. Réduction de la fonction pulmonaire.,5.16,,93072.8925,82.8613,61.4,0.0,5408320.0,,0.1216,8.2147
50060,2374,2673,4,3,2022-07-01,2022,7,1,26,3,Été,10692,Zeppelinfjellet,Svolvaer,Nordland,Norway,NOR,Europe,78.90668999996791,11.888989999583886,4686.0,O3,Ozone troposphérique,Gaz,µg/m³,Formé par réaction photochimique. Réduction de la fonction pulmonaire.,7.392,,109269.5206,82.9564,,0.0,5457127.0,,0.1077,7.9799
50061,2739,2673,4,3,2023-07-01,2023,7,1,26,3,Été,10692,Zeppelinfjellet,Svolvaer,Nordland,Norway,NOR,Europe,78.90668999996791,11.888989999583886,4686.0,O3,Ozone troposphérique,Gaz,µg/m³,Formé par réaction photochimique. Réduction de la fonction pulmonaire.,5.584,,87497.218,83.0719,,0.0,5519601.0,,0.0955,7.5375
50062,183,2674,3,3,2016-07-01,2016,7,1,26,3,Été,10715,Hjortnes,Fron,Oslo,Norway,NOR,Europe,59.91126000020196,10.703980000346888,9640.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,3.511,6.2306,70867.361,81.68,57.7,0.0,5234519.0,2.0343,0.098,9.0498
50063,548,2674,3,3,2017-07-01,2017,7,1,26,3,Été,10715,Hjortnes,Fron,Oslo,Norway,NOR,Europe,59.91126000020196,10.703980000346888,9640.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,2.845,6.5216,76131.8384,81.97,58.9,0.0,5276968.0,2.0438,0.1244,8.984
50064,913,2674,3,3,2018-07-01,2018,7,1,26,3,Été,10715,Hjortnes,Fron,Oslo,Norway,NOR,Europe,59.91126000020196,10.703980000346888,9640.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,3.378,6.6961,82792.8427,82.2452,58.9,0.0,5311916.0,,0.121,8.7803
50065,1278,2674,3,3,2019-07-01,2019,7,1,27,3,Été,10715,Hjortnes,Fron,Oslo,Norway,NOR,Europe,59.91126000020196,10.703980000346888,9640.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,4.09,6.3812,76430.5889,82.4936,59.8,0.0,5347896.0,,0.1208,8.4793
50066,1644,2674,3,3,2020-07-01,2020,7,1,27,3,Été,10715,Hjortnes,Fron,Oslo,Norway,NOR,Europe,59.91126000020196,10.703980000346888,9640.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,3.715,6.0559,68340.0181,82.703,60.9,0.0,5379475.0,,0.1173,8.1249
50067,2009,2674,3,3,2021-07-01,2021,7,1,26,3,Été,10715,Hjortnes,Fron,Oslo,Norway,NOR,Europe,59.91126000020196,10.703980000346888,9640.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,3.763,,93072.8925,82.8613,61.4,0.0,5408320.0,,0.1216,8.2147
50068,2374,2674,3,3,2022-07-01,2022,7,1,26,3,Été,10715,Hjortnes,Fron,Oslo,Norway,NOR,Europe,59.91126000020196,10.703980000346888,9640.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,2.704,,109269.5206,82.9564,,0.0,5457127.0,,0.1077,7.9799
50069,2739,2674,3,3,2023-07-01,2023,7,1,26,3,Été,10715,Hjortnes,Fron,Oslo,Norway,NOR,Europe,59.91126000020196,10.703980000346888,9640.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,2.651,,87497.218,83.0719,,0.0,5519601.0,,0.0955,7.5375
50070,183,2674,2,3,2016-07-01,2016,7,1,26,3,Été,10715,Hjortnes,Fron,Oslo,Norway,NOR,Europe,59.91126000020196,10.703980000346888,9640.0,PM10,Particules PM10,Particules,µg/m³,Irritation des voies respiratoires supérieures. Aggravation de l'asthme.,10.343,6.2306,70867.361,81.68,57.7,0.0,5234519.0,2.0343,0.098,9.0498
50071,548,2674,2,3,2017-07-01,2017,7,1,26,3,Été,10715,Hjortnes,Fron,Oslo,Norway,NOR,Europe,59.91126000020196,10.703980000346888,9640.0,PM10,Particules PM10,Particules,µg/m³,Irritation des voies respiratoires supérieures. Aggravation de l'asthme.,9.79,6.5216,76131.8384,81.97,58.9,0.0,5276968.0,2.0438,0.1244,8.984
50072,913,2674,2,3,2018-07-01,2018,7,1,26,3,Été,10715,Hjortnes,Fron,Oslo,Norway,NOR,Europe,59.91126000020196,10.703980000346888,9640.0,PM10,Particules PM10,Particules,µg/m³,Irritation des voies respiratoires supérieures. Aggravation de l'asthme.,8.247,6.6961,82792.8427,82.2452,58.9,0.0,5311916.0,,0.121,8.7803
50073,1278,2674,2,3,2019-07-01,2019,7,1,27,3,Été,10715,Hjortnes,Fron,Oslo,Norway,NOR,Europe,59.91126000020196,10.703980000346888,9640.0,PM10,Particules PM10,Particules,µg/m³,Irritation des voies respiratoires supérieures. Aggravation de l'asthme.,9.531,6.3812,76430.5889,82.4936,59.8,0.0,5347896.0,,0.1208,8.4793
50074,1644,2674,2,3,2020-07-01,2020,7,1,27,3,Été,10715,Hjortnes,Fron,Oslo,Norway,NOR,Europe,59.91126000020196,10.703980000346888,9640.0,PM10,Particules PM10,Particules,µg/m³,Irritation des voies respiratoires supérieures. Aggravation de l'asthme.,6.606,6.0559,68340.0181,82.703,60.9,0.0,5379475.0,,0.1173,8.1249
50075,2009,2674,2,3,2021-07-01,2021,7,1,26,3,Été,10715,Hjortnes,Fron,Oslo,Norway,NOR,Europe,59.91126000020196,10.703980000346888,9640.0,PM10,Particules PM10,Particules,µg/m³,Irritation des voies respiratoires supérieures. Aggravation de l'asthme.,6.45,,93072.8925,82.8613,61.4,0.0,5408320.0,,0.1216,8.2147
50076,2374,2674,2,3,2022-07-01,2022,7,1,26,3,Été,10715,Hjortnes,Fron,Oslo,Norway,NOR,Europe,59.91126000020196,10.703980000346888,9640.0,PM10,Particules PM10,Particules,µg/m³,Irritation des voies respiratoires supérieures. Aggravation de l'asthme.,5.908,,109269.5206,82.9564,,0.0,5457127.0,,0.1077,7.9799
50077,2739,2674,2,3,2023-07-01,2023,7,1,26,3,Été,10715,Hjortnes,Fron,Oslo,Norway,NOR,Europe,59.91126000020196,10.703980000346888,9640.0,PM10,Particules PM10,Particules,µg/m³,Irritation des voies respiratoires supérieures. Aggravation de l'asthme.,8.086,,87497.218,83.0719,,0.0,5519601.0,,0.0955,7.5375
50078,183,2674,1,3,2016-07-01,2016,7,1,26,3,Été,10715,Hjortnes,Fron,Oslo,Norway,NOR,Europe,59.91126000020196,10.703980000346888,9640.0,PM2.5,Particules fines PM2.5,Particules,µg/m³,Pénètre profondément dans les alvéoles pulmonaires. Risque cardiovasculaire et respiratoire grave.,7.021,6.2306,70867.361,81.68,57.7,0.0,5234519.0,2.0343,0.098,9.0498
50079,548,2674,1,3,2017-07-01,2017,7,1,26,3,Été,10715,Hjortnes,Fron,Oslo,Norway,NOR,Europe,59.91126000020196,10.703980000346888,9640.0,PM2.5,Particules fines PM2.5,Particules,µg/m³,Pénètre profondément dans les alvéoles pulmonaires. Risque cardiovasculaire et respiratoire grave.,6.175,6.5216,76131.8384,81.97,58.9,0.0,5276968.0,2.0438,0.1244,8.984
50080,913,2674,1,3,2018-07-01,2018,7,1,26,3,Été,10715,Hjortnes,Fron,Oslo,Norway,NOR,Europe,59.91126000020196,10.703980000346888,9640.0,PM2.5,Particules fines PM2.5,Particules,µg/m³,Pénètre profondément dans les alvéoles pulmonaires. Risque cardiovasculaire et respiratoire grave.,5.827,6.6961,82792.8427,82.2452,58.9,0.0,5311916.0,,0.121,8.7803
50081,1278,2674,1,3,2019-07-01,2019,7,1,27,3,Été,10715,Hjortnes,Fron,Oslo,Norway,NOR,Europe,59.91126000020196,10.703980000346888,9640.0,PM2.5,Particules fines PM2.5,Particules,µg/m³,Pénètre profondément dans les alvéoles pulmonaires. Risque cardiovasculaire et respiratoire grave.,8.854,6.3812,76430.5889,82.4936,59.8,0.0,5347896.0,,0.1208,8.4793
50082,1644,2674,1,3,2020-07-01,2020,7,1,27,3,Été,10715,Hjortnes,Fron,Oslo,Norway,NOR,Europe,59.91126000020196,10.703980000346888,9640.0,PM2.5,Particules fines PM2.5,Particules,µg/m³,Pénètre profondément dans les alvéoles pulmonaires. Risque cardiovasculaire et respiratoire grave.,5.959,6.0559,68340.0181,82.703,60.9,0.0,5379475.0,,0.1173,8.1249
50083,2009,2674,1,3,2021-07-01,2021,7,1,26,3,Été,10715,Hjortnes,Fron,Oslo,Norway,NOR,Europe,59.91126000020196,10.703980000346888,9640.0,PM2.5,Particules fines PM2.5,Particules,µg/m³,Pénètre profondément dans les alvéoles pulmonaires. Risque cardiovasculaire et respiratoire grave.,7.37,,93072.8925,82.8613,61.4,0.0,5408320.0,,0.1216,8.2147
50084,2374,2674,1,3,2022-07-01,2022,7,1,26,3,Été,10715,Hjortnes,Fron,Oslo,Norway,NOR,Europe,59.91126000020196,10.703980000346888,9640.0,PM2.5,Particules fines PM2.5,Particules,µg/m³,Pénètre profondément dans les alvéoles pulmonaires. Risque cardiovasculaire et respiratoire grave.,5.868,,109269.5206,82.9564,,0.0,5457127.0,,0.1077,7.9799
50085,2739,2674,1,3,2023-07-01,2023,7,1,26,3,Été,10715,Hjortnes,Fron,Oslo,Norway,NOR,Europe,59.91126000020196,10.703980000346888,9640.0,PM2.5,Particules fines PM2.5,Particules,µg/m³,Pénètre profondément dans les alvéoles pulmonaires. Risque cardiovasculaire et respiratoire grave.,5.457,,87497.218,83.0719,,0.0,5519601.0,,0.0955,7.5375
50086,183,2675,3,3,2016-07-01,2016,7,1,26,3,Été,10721,"Minnesundvegen, Gjøvik",Gjovik,Innlandet,Norway,NOR,Europe,60.790889999805565,10.696700000283784,20589.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,4.535,6.2306,70867.361,81.68,57.7,0.0,5234519.0,2.0343,0.098,9.0498
50087,548,2675,3,3,2017-07-01,2017,7,1,26,3,Été,10721,"Minnesundvegen, Gjøvik",Gjovik,Innlandet,Norway,NOR,Europe,60.790889999805565,10.696700000283784,20589.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,4.122,6.5216,76131.8384,81.97,58.9,0.0,5276968.0,2.0438,0.1244,8.984
50088,913,2675,3,3,2018-07-01,2018,7,1,26,3,Été,10721,"Minnesundvegen, Gjøvik",Gjovik,Innlandet,Norway,NOR,Europe,60.790889999805565,10.696700000283784,20589.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,3.617,6.6961,82792.8427,82.2452,58.9,0.0,5311916.0,,0.121,8.7803
50089,1278,2675,3,3,2019-07-01,2019,7,1,27,3,Été,10721,"Minnesundvegen, Gjøvik",Gjovik,Innlandet,Norway,NOR,Europe,60.790889999805565,10.696700000283784,20589.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,4.183,6.3812,76430.5889,82.4936,59.8,0.0,5347896.0,,0.1208,8.4793
50090,1644,2675,3,3,2020-07-01,2020,7,1,27,3,Été,10721,"Minnesundvegen, Gjøvik",Gjovik,Innlandet,Norway,NOR,Europe,60.790889999805565,10.696700000283784,20589.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,4.699,6.0559,68340.0181,82.703,60.9,0.0,5379475.0,,0.1173,8.1249
50091,2009,2675,3,3,2021-07-01,2021,7,1,26,3,Été,10721,"Minnesundvegen, Gjøvik",Gjovik,Innlandet,Norway,NOR,Europe,60.790889999805565,10.696700000283784,20589.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,2.986,,93072.8925,82.8613,61.4,0.0,5408320.0,,0.1216,8.2147
50092,2374,2675,3,3,2022-07-01,2022,7,1,26,3,Été,10721,"Minnesundvegen, Gjøvik",Gjovik,Innlandet,Norway,NOR,Europe,60.790889999805565,10.696700000283784,20589.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,3.534,,109269.5206,82.9564,,0.0,5457127.0,,0.1077,7.9799
50093,2739,2675,3,3,2023-07-01,2023,7,1,26,3,Été,10721,"Minnesundvegen, Gjøvik",Gjovik,Innlandet,Norway,NOR,Europe,60.790889999805565,10.696700000283784,20589.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,3.046,,87497.218,83.0719,,0.0,5519601.0,,0.0955,7.5375
50094,183,2675,2,3,2016-07-01,2016,7,1,26,3,Été,10721,"Minnesundvegen, Gjøvik",Gjovik,Innlandet,Norway,NOR,Europe,60.790889999805565,10.696700000283784,20589.0,PM10,Particules PM10,Particules,µg/m³,Irritation des voies respiratoires supérieures. Aggravation de l'asthme.,7.601,6.2306,70867.361,81.68,57.7,0.0,5234519.0,2.0343,0.098,9.0498
50095,548,2675,2,3,2017-07-01,2017,7,1,26,3,Été,10721,"Minnesundvegen, Gjøvik",Gjovik,Innlandet,Norway,NOR,Europe,60.790889999805565,10.696700000283784,20589.0,PM10,Particules PM10,Particules,µg/m³,Irritation des voies respiratoires supérieures. Aggravation de l'asthme.,7.453,6.5216,76131.8384,81.97,58.9,0.0,5276968.0,2.0438,0.1244,8.984
